job_id,job_title,job_tags,company_address,company_name,company_size,min_salary,max_salary,experiences,industries,languages,frameworks
1392789,Business Development Executive,"Blockchain, Sales, Negotiation Skill, Crypto, Excellent English Skills",Hà Nội,CÔNG TY TNHH SKYDATA VIỆT NAM,10-24 nhân viên,,,,,,
1104787,IT Helpdesk,"IT Helpdesk, ",Hà Nội,Công ty cổ phần dịch vụ chăm sóc khách hàng VIP,100-499 nhân viên,9,12,1,Helpdesk,,
1285595,"Thực Tập Sinh .Net Developer ( ASP.NET , C#)","C#, ",Hồ Chí Minh,CÔNG TY TNHH W2SOLUTION VIỆT NAM,25-99 nhân viên,,,,Web-Back,C#,ASP.NET
1393172,"Chuyên Viên SEO, ADS","Google Analytics, Marketing, SEO Web, Analytics, phân tích số liệu, Lập Kế Hoạch",Phú Thọ,CÔNG TY TNHH THƯƠNG MẠI VÀ DƯỢC PHẨM HOÀNG HÀ,25-99 nhân viên,8,12,,,,
1393101,"Lập Trình Viên C#, ASP.NET, MAUI",,Hà Nội,Công ty Cổ phần Quốc tế Việt Nam Nhật Bản,25-99 nhân viên,12,24,2,Web-Back,C#,ASP.NET
1392338,Nhân Viên Game Designer (Viết Kịch Bản Game),,Hà Nội,Công ty Cổ phần Hades Game Studio,10-24 nhân viên,,15,,,,
1248098,Nhân Viên IT Business Analyst,"Business Analyst, ",Hà Nội,Thẩm mỹ quốc tế Medic Skin,25-99 nhân viên,12,18,,BA,,
1392580,Network Engineer,,Hà Nội,Công Ty Cổ Phần Đầu Tư Thương Mại Và Phát Triển Công Nghệ FSI,100-499 nhân viên,15,25,,System,,
1392738,Business Analyst,"Tiếng Anh giao tiếp, Phân tích dữ liệu, ",Hà Nội,POWERGATE AUSTRALIA (CÔNG TY CỔ PHẦN TẬP ĐOÀN POWERGATE),100-499 nhân viên,,,3,BA,,
1393413,.Net Engineer (English Fluency),,Hà Nội,Sun* Inc. (Sun Asterisk Inc.),1000+ nhân viên,,,2,Web-Back,C#,.NET Framework
1275055,UX Design/Researcher,,Hà Nội,CÔNG TY TNHH PHẦN MỀM FPT,1000+ nhân viên,,,,,,
191698,UI/UX Designer,"UX/UI Design, UI, UX, ",Hà Nội & 2 nơi khác,CÔNG TY TNHH PHẦN MỀM FPT,1000+ nhân viên,,,,,,
302932,IOS Developer,"iOS, Objective-C, Swift, ","Hà Nội, Hồ Chí Minh",CÔNG TY TNHH PHẦN MỀM FPT,1000+ nhân viên,,,2,Mobile,"Swift,Object-C",
1160391,Data Analyst (Onsite Bank),,Hà Nội,CÔNG TY TNHH PHẦN MỀM FPT,1000+ nhân viên,,,,DE,,
1392218,Chuyên Viên Kinh Doanh Phần Mềm,,Hà Nội,Công ty TNHH Công nghệ Fastwork Việt Nam,100-499 nhân viên,10,17,,,,
1392754,Nhân Viên Kinh Doanh Sản Phẩm CNTT (Sales),,Hồ Chí Minh,FPT IS,5000+ nhân viên,,,,,,
1393149,Nhân Viên Admin,"Kỹ năng giao tiếp, Tiếng Anh thành thạo, Tin học văn phòng, Admin, Teamwork",Hà Nội,FPT IS,5000+ nhân viên,,,,,,
1393333,Senior Tester,"SQL, Tester, Database, Excel, SCRUM, Jira, Good at English, Manual Test, Software Tester",Hà Nội,FPT IS,5000+ nhân viên,,,3,Tester,,
1392075,Nhân Viên IT,,Hồ Chí Minh,CÔNG TY TNHH VNFT GROUP,25-99 nhân viên,9,10,,,,
1393438,Integration Software Manager,,Hà Nội,AMIGO,100-499 nhân viên,30,50,1,Manager,,
1302679,Nhân Viên Triển Khai,"Kỹ năng giao tiếp, Kỹ năng đàm phán, ",Miền Nam,CÔNG TY TNHH GIAO DỊCH HÀNG HOÁ CBOT VIỆT NAM,25-99 nhân viên,8,10,,,,
1356312,Lập Trình Viên .NET,,Hà Nội,CÔNG TY TNHH GIAO DỊCH HÀNG HOÁ CBOT VIỆT NAM,25-99 nhân viên,15,20,3,Web-Back,C#,".NET Framework,ASP.NET"
1375491,.NET Developer Team Leader,".NET, C#, Devops, ",Hồ Chí Minh,Công ty TNHH Phát Triển Phần Mềm Quốc Tế Speranza,25-99 nhân viên,,,3,Manager,,
1318151,Java Developer (Middle/Senior),,Hà Nội,Công ty Cổ phần Phần mềm Việt Quốc tế (VSII),100-499 nhân viên,,,4,Software,"Java,JS",
1393030,Unreal Engine Developer,,Hồ Chí Minh,CÔNG TY TNHH GIANTY VIỆT NAM,100-499 nhân viên,,,2,GD,CPP,Unreal
1393033,UI/UX Designer,,Hồ Chí Minh,CÔNG TY TNHH GIANTY VIỆT NAM,100-499 nhân viên,,,,,,
1213033,Java Backend Developer,"Java, Spring Framework, Spring Boot, ",Hà Nội,CÔNG TY CỔ PHẦN TẬP ĐOÀN CÔNG NGHỆ OMMANI,100-499 nhân viên,15,30,1,Web-Back,Java,SpringBoot
1176526,Lập Trình Viên Web (Middle Frontend Developer ),,Hà Nội,CÔNG TY TNHH VERISERVE VIỆT NAM,25-99 nhân viên,,48,3,Web-Full,"Python,JS","ReactJS,NodeJS"
1392987,Senior Frontend Developer (ReactJS),"ReactJS, ",Hà Nội,Công ty Cổ phần Phần mềm Vitex Việt Nam,25-99 nhân viên,,,5,Web-Front,JS,"ReactJS,NextJS"
1393314,Quản Trị Kênh Youtube,,Nghệ An,CÔNG TY TRÁCH NHIỆM HỮU HẠN BG MEDIA,100-499 nhân viên,6.6,30,,,,
1225936,Unity Developer,,Hà Nội,Unimob Studio,25-99 nhân viên,18,25,2,GD,C#,Unity
1390200,Service Now Developer (Low Code),,Hà Nội,Công ty Cổ phần Công nghệ Phần mềm Tinh Vân,100-499 nhân viên,,40,,,,
1390853,Nhân Viên Kinh Doanh Giải Pháp Phần Mềm Giáo Dục,,Hà Nội,Công ty Cổ phần Công nghệ Phần mềm Tinh Vân,100-499 nhân viên,15,25,,,,
1393207,Nhân Viên Triển Khai Vận Hành Phần Mềm,,Hà Nội,CÔNG TY CỔ PHẦN SƠN THÀNH HOLDINGS,25-99 nhân viên,10,13,,,,
1390789,Backend Developer,"Microsoft Office, ",Hà Nội,Công ty TNHH Thương mại và Dịch vụ Công nghệ INDTI,10-24 nhân viên,20,,,Web-Back,"Java,C#,JS",SpringBoot
1393261,Chuyên Viên Vận Hành Hạ Tầng,,Hà Nội,CÔNG TY TÀI CHÍNH TRÁCH NHIỆM HỮU HẠN MB SHINSEI,500-1000 nhân viên,12,15,,,,
1308536,IT Developer - Intern Level,,Hà Nội,CÔNG TY TNHH CÔNG NGHỆ ALADIN,25-99 nhân viên,,,,,,
1301239,Data Engineer,,Hà Nội,CÔNG TY CỔ PHẦN SMARTMOVE VIỆT NAM,25-99 nhân viên,12,20,,DE,"Python,Java,Scala",
1301141,Thực Tập Sinh DEV Unity,,Hà Nội,CÔNG TY CỔ PHẦN SMARTMOVE VIỆT NAM,25-99 nhân viên,3,6,,GD,"C#,Java",Unity
1390068,Senior Project Manager,,Hà Nội,Viettel Digital,500-1000 nhân viên,,,5,Manager,,
1393811,DevOps Engineer,,Hà Nội,Viettel Digital,500-1000 nhân viên,,,3,DevOps,,
1393999,Middle ReactJS Developer,,Hà Nội,Công ty Cổ phần VTI,1000+ nhân viên,,25,3,Web-Front,JS,ReactJS
1393977,Middle Java Developer,,Hà Nội,Công ty Cổ phần VTI,1000+ nhân viên,,25,3,Web-Back,Java,SpringBoot
1393327,Project Management,"Project Manager, Teamwork, Tiếng Anh, Quản Lý, Quản Lý Dự Án, Công Nghệ Thông Tin, Management, Điều phối, lên kế hoạch",Hồ Chí Minh,CÔNG TY CỔ PHẦN THỂ THAO UNITY FITNESS,100-499 nhân viên,18,25,10,Manager,,
1382163,Mobile React Native Developer,"Redux, React Native, Agile, SCRUM, XCode, Testing, JWT",Hồ Chí Minh,CÔNG TY TNHH TIN HỌC & DỊCH VỤ NAM LONG,10-24 nhân viên,,,2,Mobile,JS,React Native
1379916,ReactJS Developer,"Redux, ReactJS, HTML, CSS, JavaScript, ReactJS, ",Hồ Chí Minh,CÔNG TY TNHH TIN HỌC & DỊCH VỤ NAM LONG,10-24 nhân viên,,,2,Web-Front,JS,ReactJS
1393839,Trợ Lý Dữ Liệu,,Cần Thơ,ABA CHEMICAL,100-499 nhân viên,,,3,DE,,
1394014,"Digital Marketing Mobile App (UA) - Fresh,Jr","Google Analytics, phân tích số liệu, Google Ads, Chạy Ads, Marketing Ads, Creative, Agile, Teamwork, Facebook Ads",Hà Nội,Braly JSC,10-24 nhân viên,8,15,,,,
1393973,Unity Developer (Intern To Fresher Level),"Unity, ",Hà Nội,Công ty Cổ phần Sói Đen,25-99 nhân viên,4,10,,GD,C#,Unity
1394083,Project Delivery Manager,"Kỹ năng Thuyết phục, Thuyết trình, Thuyết trình, ",Hà Nội,Công ty Cổ phần Ứng dụng Phần mềm Mobio Việt Nam,25-99 nhân viên,20,30,3,Manager,,
1394090,Back - End Developer (3-4Ys Exp),"Python Developer, Lập Trình, ",Hà Nội,Công ty Cổ phần Ứng dụng Phần mềm Mobio Việt Nam,25-99 nhân viên,,40,3,Web-Back,Python,
1377504,Tech Admin - Nhận Việc Ngay,,Hồ Chí Minh,CÔNG TY CỔ PHẦN PHẦN MỀM VIỄN THÔNG MIỀN NAM,100-499 nhân viên,8,,,,,
1393068,Scrum Master - 2 Năm Kinh Nghiệm,,Hà Nội,Công ty Cổ phần Công nghệ KiotViet,1000+ nhân viên,25,35,,,,
1392472,Product Manager Nghành Phần Mềm,"Kỹ năng quản lý, Technical Leader, Kỹ năng giao tiếp, Tiếng Anh giao tiếp, Quản Lý Vận Hành, Quản Lý Sản Phẩm",Hồ Chí Minh,Công Ty TNHH Ecom365,25-99 nhân viên,,,5,Manager,,
1390974,Java Developer (Back End),,Hồ Chí Minh,Công Ty TNHH Ecom365,25-99 nhân viên,30,40,5,Web-Back,Java,SpringBoot
1393670,Nhân Viên Marketing App,,Hà Nội,Công ty Cổ phần Funtap,100-499 nhân viên,,,,,,
1356638,IT Coordinator (Korean Speaking),,"Miền Nam, Hồ Chí Minh",LOTTE DATA COMMUNICATION VIETNAM,100-499 nhân viên,,,,,,
1393905,IT Project Manager (Senior),,Hồ Chí Minh,CÔNG TY TNHH AMARIS VIỆT NAM,5000+ nhân viên,,,5,Manager,,
408528,Nhân Viên IT,,Bình Định,CÔNG TY CỔ PHẦN FLC QUY NHƠN GOLF & RESORT,1000+ nhân viên,,,,,,
1373258,Nhân Viên Triển Khai Phần Mềm - Thu Nhập Từ 8 - 15 Triệu,"Triển Khai Phần Mềm, ",Hà Nội,CÔNG TY CỔ PHẦN PHẦN MỀM Y TẾ VIỆT NAM,25-99 nhân viên,8,15,,,,
1294246,IOS Developer,,Hà Nội,CÔNG TY CỔ PHẦN CÔNG NGHỆ AMZ,10-24 nhân viên,8,15,1,Mobile,"Object-C,Swift",
1391423,Business Analyst - Chuyên Gia Phân Tích Nghiệp Vụ,,Hà Nội,CÔNG TY CỔ PHẦN CÔNG NGHỆ AMZ,10-24 nhân viên,8,15,1,BA,,
1391392,Junior Tester,,Hà Nội,CÔNG TY CỔ PHẦN CÔNG NGHỆ AMZ,10-24 nhân viên,8,15,1,Tester,,
710672,Project Manager,"Agile, Manager, Teamwork, Solution Architect, Microsoft Office, Design System",Hồ Chí Minh,CÔNG TY TNHH SOFT WORLD VIỆT NAM,25-99 nhân viên,,,,Manager,,
1321297,Lập Trình Viên .Net Developer,".NET, Tiếng Anh giao tiếp, Lập Trình, ",Hồ Chí Minh,Công Ty Cổ Phần Giải Pháp Kỹ Thuật Ấn Tượng,10-24 nhân viên,10,20,,Web-Back,"C#,JS",".NET Framework,ASP.NET"
834132,"Frontend Developer (.Net, Html, Css, JavaScript)",,"Hồ Chí Minh, Thừa Thiên Huế",CÔNG TY TRÁCH NHIỆM HỮU HẠN MẶT TRỜI THÁNG NĂM,25-99 nhân viên,,,1,Web-Front,"C#,JS",".NET Framework,AngularJS,ReactJS,NodeJS"
1394199,Firmware Engineer,,Hồ Chí Minh,CÔNG TY TNHH EIGHT ONE INTERNATIONAL,25-99 nhân viên,8,14,,,,
1393972,Nhân Viên Xử Lý Dữ Liệu Ảnh (Không Kinh Nghiệm),"Nhanh nhẹn, Xử Lý Dữ Liệu, ",Hà Nội,"INFINIQ Vietnam Co.,ltd",100-499 nhân viên,,,,,,
1189397,Backend Developer (ASP .NET),,Hà Nội,Công ty cổ phần iChiba Việt Nam,25-99 nhân viên,25,30,3,Web-Back,"C#,JS",".NET Framework,ASP.NET,ReactJS,AngularJS,VueJS"
1220536,Data Engineer Bank 2 Exp,"Database, Data Analysis, data engineer, ",Hà Nội,LIFESUP,100-499 nhân viên,20,40,2,DE,SQL,
1394554,Manual Tester (Middle),"Testing, Manual Tester, Automation Test, ",Hà Nội,Công ty TNHH Novus Fintech,100-499 nhân viên,15,25,3,Tester,,
1392203,Java Developer ( Kinh Nghiệm 2 Năm),,Hà Nội,Công ty TNHH Phần mềm và Dịch vụ công nghệ STS,25-99 nhân viên,,,2,Web-Back,"JS,Java",
1393997,Product Owner/ Product Manager ( +3yoe ),"Product Manager, Project Manager, Phát Triển Sản Phẩm, Product Owner",Hồ Chí Minh,CÔNG TY TNHH WORLD WAVE CULTURE TECHNOLOGY,25-99 nhân viên,,,3,Manager,,
1393489,Junior Analytics Engineer,,Hà Nội,CÔNG TY CỔ PHẦN VUA NỆM,100-499 nhân viên,,,,DE,,
1394572,Lập Trình Viên Java (Phát Triển Dịch Vụ Ngân Hàng),,Hà Nội,Công ty CP Giải pháp Thanh toán Việt Nam (VNPAY),1000+ nhân viên,,,2,Web-Back,Java,
1096349,Business Analyst,"Business Analyst, ",Hà Nội,Công ty cổ phần công nghệ - viễn thông Elcom,100-499 nhân viên,,,1,BA,,
1394353,NodeJS Developer,,Hồ Chí Minh,Công ty TNHH CMC GLOBAL,1000+ nhân viên,,,1,Web-Back,"JS,Dart","NodeJS,NestJS,ReactJS,React Native,Flutter"
1394575,Product Manager,,Hồ Chí Minh,CÔNG TY CỔ PHẦN KREDIVO VIỆT NAM,500-1000 nhân viên,,,4,Manager,,
1394700,Thực Tập Sinh Software Engineer (Được Đào Tạo),"NodeJS, Odoo, ",Hà Nội,KPIM,25-99 nhân viên,,,,Software,Python,Odoo
1319437,Senior Python,,Hà Nội,Công ty TNHH CMC GLOBAL,1000+ nhân viên,,,3,DE,Python,
1313238,[Senior] WordPress Developer (Remote),,Hà Nội,Công ty TNHH Advesa - Digital Solutions,25-99 nhân viên,,,3,Web-Back,PHP,Wordpress
1213207,Developer - Từ 3 Năm KN (Golang/Python),"Python, Database, Golang, ",Hà Nội,Công ty An ninh mạng Viettel- Chi nhánh Tập đoàn Công nghiệp- Viễn thông quân đội,100-499 nhân viên,20,40,3,Web-Back,"Go,Python,Java",
1393632,Nhân Viên Chăm Sóc Khách Hàng,"Tin học văn phòng, Chăm Sóc Khách Hàng, Giao Tiếp Với Khách Hàng, ","Hà Nội, Hồ Chí Minh",Công ty Cổ phần giải pháp Công nghệ Gadget,100-499 nhân viên,8,10,,,,
1394286,Chuyên Viên Booking Media,,Hà Nội,Công ty cổ phần Công nghệ Sapo,1000+ nhân viên,10,12,,,,
812932,System Engineer/Devops,"Devops Engineer, Devops, ",Hà Nội,Công ty cổ phần công nghệ Gapo,100-499 nhân viên,,45,,System,,
827904,Senior Business Analyst,,Hà Nội,Công ty An ninh mạng Viettel- Chi nhánh Tập đoàn Công nghiệp- Viễn thông quân đội,100-499 nhân viên,,,5,BA,,
1058036,Thực Tập Sinh Kiểm Thử Phần Mềm (Tester),,Hà Nội,CÔNG TY CỔ PHẦN TECHASIANS, nhân viên,,2,,Tester,,
623009,Thực Tập Sinh Ba (Full-Time),,Hà Nội,CÔNG TY CỔ PHẦN TECHASIANS, nhân viên,,2,,BA,,
589459,Thực Tập Sinh Java,"Java, ",Hà Nội,CÔNG TY CỔ PHẦN TECHASIANS, nhân viên,,3,,Web-Back,Java,SpringBoot
648732,Thực Tập Sinh PHP/Laravel (PHP Intern),"Laravel, PHP, ",Hà Nội,TNHH Pirago Việt Nam,25-99 nhân viên,,,,Web-Back,PHP,Laravel
1394482,Senior Backend Developer,"Javascript, PHP, Python, Golang",Hà Nội,TNHH Pirago Việt Nam,25-99 nhân viên,30,50,5,Web-Back,"PHP,JS,Python,Go",
1394025,Data Analyst,"Big Data, Power BI, Data Analyst, ",Hồ Chí Minh,CELLPHONES,1000+ nhân viên,12,20,2,DE,"Python,SQL",
1357601,Video Editor,,Hà Nội,EZTech & CDT Games Studio,100-499 nhân viên,12,15,,,,
1392953,"Fullstack Developer (Java, ReactJS)",,Hà Nội,Công ty CP Phần mềm MOR,100-499 nhân viên,,40,1,Web-Full,"JS,Java","ReactJS,SpringBoot"
1393688,Manual Tester Tiếng Nhật (N3 Trở Lên),,Hà Nội,Công ty CP Phần mềm MOR,100-499 nhân viên,,25,3,Tester,,
1394937,Nhân Viên IT Support,,Hồ Chí Minh,Công ty chuyển phát nhanh Thuận Phong chi nhánh Hồ Chí Minh (J&T Express),1000+ nhân viên,,,,Helpdesk,,
1166937,PHP Developer,,Hà Nội,Công ty cổ phần TechLead,10-24 nhân viên,,,3,Web-Back,"PHP,JS","AngularJS,ReactJS,VueJS"
1185731,Nhân Viên Marketing Game Mobile,,Hà Nội,CÔNG TY TNHH CÔNG NGHỆ TAAP VIỆT NAM,25-99 nhân viên,10,30,,,,
1394776,Korea Business Development - Sales IT,,Hà Nội,Newwave Solutions JSC,100-499 nhân viên,,,,,,
1394855,IT Business Analyst Techcombank Hà Nội,,Hà Nội,NGÂN HÀNG THƯƠNG MẠI CỔ PHẦN KỸ THƯƠNG VIỆT NAM,10000+ nhân viên,,,3,BA,,
1394856,Senior Officer- DevSecOps Techcombank Hà Nội,,Hà Nội,NGÂN HÀNG THƯƠNG MẠI CỔ PHẦN KỸ THƯƠNG VIỆT NAM,10000+ nhân viên,,,,,,
1394857,Senior IT Project Manager Techcombank Hà Nội,,Hà Nội,NGÂN HÀNG THƯƠNG MẠI CỔ PHẦN KỸ THƯƠNG VIỆT NAM,10000+ nhân viên,,,5,Manager,,
1394859,IT Risk Techcombank Hà Nội,,Hà Nội,NGÂN HÀNG THƯƠNG MẠI CỔ PHẦN KỸ THƯƠNG VIỆT NAM,10000+ nhân viên,,,,,,
1394860,Data Engineer Techcombank Hà Nội,,Hà Nội,NGÂN HÀNG THƯƠNG MẠI CỔ PHẦN KỸ THƯƠNG VIỆT NAM,10000+ nhân viên,,,2,DE,,
1394861,Data Analyst Techcombank Hà Nội,,Hà Nội,NGÂN HÀNG THƯƠNG MẠI CỔ PHẦN KỸ THƯƠNG VIỆT NAM,10000+ nhân viên,,,3,DE,,
1395425,Scrum Master Techcombank Hà Nội,,Hà Nội,NGÂN HÀNG THƯƠNG MẠI CỔ PHẦN KỸ THƯƠNG VIỆT NAM,10000+ nhân viên,,,,,,
1395427,Senior Pentester IS Red Team - Techcombank Hà Nội,,Hà Nội,NGÂN HÀNG THƯƠNG MẠI CỔ PHẦN KỸ THƯƠNG VIỆT NAM,10000+ nhân viên,,,,,,
1395428,Senior Back End Development Engineer Techcombank Hà Nội,,Hà Nội,NGÂN HÀNG THƯƠNG MẠI CỔ PHẦN KỸ THƯƠNG VIỆT NAM,10000+ nhân viên,,,3,Web-Back,Java,SpringBoot
1394723,"Nhân Viên Sáng Tạo Nội Dung (Tiktok, Youtube...)","Biên tập Video, Sáng tạo nội dung, ",Hồ Chí Minh,CÔNG TY TNHH GIẢI PHÁP IMS,25-99 nhân viên,,,,,,
1393702,Fresher/ Junior Tester,"HTML, test cases, Tiếng Anh giao tiếp, Kiểm Thử",Hà Nội,Công ty Phần mềm Siten,25-99 nhân viên,7,15,1,Tester,,
1359801,Chuyên Viên Lập Hồ Sơ Dự Án CNTT,"Microsoft Office, ",Hà Nội,Công ty cổ phần phần mềm DTH,25-99 nhân viên,8,15,,,,
1346155,Quản Trị Hệ Thống (System Admin),"Linux, MySQL, Nginx, NoSQL, Python, System Admin, Docker, Windows Server, Kubernetes, CentOS, Apache, MCSA, CCNA, LPI, Jenkins, VMWare, Ubuntu, CI/CD, Devops Engineer, Devops, CCNP, System Engineer",Hà Nội,CÔNG TY CÔNG NGHỆ THÔNG TIN VNPT - CHI NHÁNH TẬP ĐOÀN BƯU CHÍNH VIỄN THÔNG VIỆT NAM,1000+ nhân viên,,,1,System,,
1346179,Kiểm Thử Phần Mềm (Manual Tester),"MySQL, SQL, SQL Server, Tester, test cases, test plan, API Testing, Manual Testing, Test Web App, Manual Tester, Test Case, Test Web, Test API",Hà Nội,CÔNG TY CÔNG NGHỆ THÔNG TIN VNPT - CHI NHÁNH TẬP ĐOÀN BƯU CHÍNH VIỄN THÔNG VIỆT NAM,1000+ nhân viên,,,1,Tester,,
1393708,Nhân Viên Kiểm Thử Phần Mềm (Tester Middle),"SQL, API, ",Hà Nội,CÔNG TY CỔ PHẦN EASY HUMAN,1000+ nhân viên,15,20,3,Tester,,
1393724,Nhân Viên Kiểm Thử Phần Mềm (Tester Senior),"SQL, API, Test Web App, Test App",Hà Nội,CÔNG TY CỔ PHẦN EASY HUMAN,1000+ nhân viên,12,15,1,Tester,,
1275158,Nhân Viên Kỹ Thuật Triển Khai Lắp Đặt,"Nhanh nhẹn, ",Hà Nội,Công ty Cổ phần Viễn thông FPT,100-499 nhân viên,12,20,,,,
400179,Lập Trình Viên (Lĩnh Vực Sản Xuất),"Làm việc độc lập, ",Hải Phòng,Công ty Cổ phần dịch vụ kỹ thuật Bảo An,100-499 nhân viên,10,20,,,,
672201,Nhân Viên Tester,,Hà Nội,Công Ty Cổ Phần IGB,25-99 nhân viên,,15,1,Tester,,
1360906,Middle Mobile Developer (Flutter),,Hà Nội,CÔNG TY CỔ PHẦN LUKLAK,10-24 nhân viên,,,2,Mobile,Dart,Flutter
1394631,React Developer (Domain Giáo Dục/Thương Mại Điện Tử),"React Native, Microservice, React Native, Microservice",Hà Nội,FPT IS,5000+ nhân viên,,,3,Web-Front,JS,React Native
1228994,Back-End Developer (Java),,Hà Nội,CÔNG TY CỔ PHẦN LUKLAK,10-24 nhân viên,,,3,Web-Back,Java,
1394346,Middle Frontend (ReactJS),,Hà Nội,Công ty Cổ phần Phần mềm Việt Quốc tế (VSII),100-499 nhân viên,15,20,3,Web-Front,JS,"ReactJS,NextJS"
1253790,Flutter Developer (Middle),"Flutter, ",Hà Nội,Công ty TNHH phần mềm 2NF,100-499 nhân viên,17,28,3,Mobile,Dart,Flutter
1177422,Triển Khai Phần Mềm,,Hà Nội,Công ty Cổ phần Phần mềm Trực tuyến và Thương mại Điện tử,25-99 nhân viên,,15,,,,
1394429,Data Analyst Dự Án Ngân Hàng,,Hà Nội,Công ty Cổ phần Giải pháp Công nghệ TTC Việt Nam,100-499 nhân viên,16,23,,DE,,
1179045,Lập Trình Viên C++ Developer,"C++, ",Hà Nội,Công ty TNHH Phần mềm DTS Việt Nam,100-499 nhân viên,10,20,,Software,CPP,
1233273,Quản Lý Dự Án IT,"Kỹ năng giao tiếp, Tiếng Anh thành thạo, ",Bà Rịa-Vũng Tàu,CÔNG TY TNHH GIẢI PHÁP DỮ LIỆU SÁNG TẠO,10-24 nhân viên,25,30,3,Manager,,
1362173,Trưởng Nhóm SEO,"SEO, SEO/SEM, ",Hà Nội,Công ty TNHH La Force Việt Nam,25-99 nhân viên,12,15,,,,
1346232,Android Developer (Fintech),,Hà Nội,Công ty Cổ phần Atomi Digital,100-499 nhân viên,15,25,2,Mobile,"Java,Kotlin,Dart",Flutter
1395739,Cloud Data Engineer,"AWS, data engineer, azure, ",Hà Nội,Công ty TNHH Giải pháp và Phân tích dữ liệu Insight Data,25-99 nhân viên,,,,,,
1071879,Learning & Development Supervisor,"Leadership, Quản lý thời gian, Đàm phán thương lượng, Kỹ năng giảng dạy, English, Tổ chức công việc, Kỹ năng giao tiếp, kỹ năng đào tạo, thiết kế bài giảng, đào tạo nguồn nhân lực",Hồ Chí Minh,Nexcel Solutions,100-499 nhân viên,,,,,,
1395733,Kỹ Sư Công Nghệ Thông Tin,"IT Helpdesk, Tiếng Nhật, Tiếng Anh, Công Nghệ Thông Tin, Lắp Đặt Phần Cứng",Hồ Chí Minh,CHI NHÁNH CÔNG TY TNHH KDDI VIỆT NAM TẠI THÀNH PHỐ HỒ CHÍ MINH,500-1000 nhân viên,,,,Helpdesk,,
1395745,Trợ Lý Kinh Doanh - Sale Assistant,"Tiếng Nhật N2, Sales, Trợ Lý Kinh Doanh, ",Hồ Chí Minh,CHI NHÁNH CÔNG TY TNHH KDDI VIỆT NAM TẠI THÀNH PHỐ HỒ CHÍ MINH,500-1000 nhân viên,13,16,,,,
1395778,Senior Fullstack Developer - Đi Làm Luôn,"Laravel, MySQL, HTML, CSS, JavaScript, ReactJS, Semantic, Kỹ năng báo cáo, □ Chủ động và sáng tạo □ Nắm bắt xu hướng tốt □ Khả năng tự học  □ Kỹ năng phân tích □ Có khả năng làm việc độc lập □ Tương tác và  làm việc nhóm hiệu quả",Hà Nội,CÔNG TY CỔ PHẦN CÔNG NGHỆ GIÁO DỤC F8,25-99 nhân viên,20,50,,,,
1395665,Nhân Viên IT Support,"Quản Trị Mạng, Server, IT Support, ",Hà Nội,CÔNG TY CỔ PHẦN ĐẦU TƯ SẢN XUẤT Ô TÔ HNT,100-499 nhân viên,10,15,1,Helpdesk,,
1395892,"Nhân Viên Kinh Doanh (Sales B2B, HCM)","Sales, Kinh Doanh, B2B, khách hàng doanh nghiệp",Hồ Chí Minh,Công ty Cổ phần viễn thông FPT,5000+ nhân viên,15,20,,,,
1329033,Chuyên Gia Bảo Mật,"Linux, Python, Kĩ năng phân tích tổng hợp, Tư duy logic, Tư duy sáng tạo, Security",Hà Nội,Công ty Cổ phần viễn thông FPT,5000+ nhân viên,,,4,System,"Python,C,CPP,Java",
1395935,Technical Solution Lead (Java + Good English),,Hồ Chí Minh,CÔNG TY TNHH TECHVSI,25-99 nhân viên,,,,,,
1395688,Nhân Viên Quay Dựng Video,"After Effect, Dựng phim, Premiere, Video Editor, Quay Phim",Hà Nội,CÔNG TY TNHH RABILOO,100-499 nhân viên,12,18,,,,
1395789,Fullstack Developer (React/NodeJS),,Hà Nội,FPT IS,5000+ nhân viên,,,3,Web-Full,JS,"ReactJS,React Native,NodeJS"
1272397,Data Analyst Intern,"MySQL, SQL, Data Analysis, IELTS, Excel",Hà Nội,Công ty TNHH Dịch vụ công nghệ TP,100-499 nhân viên,,,,DE,,
1395965,Senior Solution Architect (Automotive),,Hồ Chí Minh,FPT Software,10000+ nhân viên,,,,,,
1395969,Senior Project Manager (Automotive),,Hồ Chí Minh,FPT Software,10000+ nhân viên,,,3,Manager,,
1393800,Nhân Viên Quản Lý Chất Lượng Sản Phẩm,,Cần Thơ,APAC Tech,25-99 nhân viên,,,2,QA,,
1393776,Frontend Developer,,Cần Thơ,APAC Tech,25-99 nhân viên,,,2,Web-Front,"PHP,Python,JS,C#","Laravel,Wordpress,AngularJS,ReactJS,React Native,Magento"
1395485,Trưởng Nhóm An Toàn Thông Tin,,Hà Nội,Tập đoàn BRG,10000+ nhân viên,,,,,,
1360869,Flutter Developer (Tối Thiểu 1 Năm Kinh Nghiệm),"Flutter, ",Hà Nội,Công ty Cổ phần Sói Đen,25-99 nhân viên,12,16,1,Mobile,Dart,Flutter
1396046,MBD Engineer (C++/Matlab/Simulink),"C++, Tiếng Anh, Embedded, ",Hồ Chí Minh,FPT Software,10000+ nhân viên,,,,,,
1394953,Quản Lý Kinh Doanh,"Quản Lý, Lập Kế Hoạch, Quản Lý Đội Nhóm, Bán Hàng, Kinh Doanh, Quản Trị Kinh Doanh, Chăm Sóc Khách Hàng",Hồ Chí Minh,Công Ty TNHH Lewu Tech,10-24 nhân viên,,,,,,
